sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
positive,helsinki  afx   metso said it will upgrade one of upmkymmene s four paper machines at the latter s mill in jaemsaenkoski with a new coating color supply system  machine and process controls and quality measurements,1,35,214,6.114285714285714,0
positive,however  simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries  orion added,1,29,187,6.448275862068965,2
positive,however  the broker gave an  outperform  recommendation on the stock,1,10,68,6.8,0
positive,however  the total orders received will still be above last year s levels,1,13,73,5.615384615384615,0
positive,in accordance with our strategy  we strengthened our local presence by establishing a representative office in south africa in october,1,20,134,6.7,0
positive,in addition  lehdentekijat oy will start producing a new membership magazine  viisas raha  wise money  for the association,1,18,122,6.777777777777778,0
positive,in future  the company intends to look for knowhow from outside the company and to cooperate with other actors in the sector,1,22,124,5.636363636363637,0
positive,industry investment is very interested in glaston s solar energy projects,1,11,73,6.636363636363637,0
neutral,it also has potential clients in the growing environmental and recycling technology sectors,0,13,91,7.0,0
positive,it is now the leading private road ambulance service company in finland,1,12,71,5.916666666666667,0
positive,known as post bank  the concept would see fidelity bank rolling out 75 offices in ghana post premises  to provide financial services to the people,1,25,146,5.84,2
positive,kone s factory located at ayanambakkam  a suburb to the west of chennai  is a fully integrated facility which gives it the capability to address costs,1,26,150,5.769230769230769,0
positive,last year sysopen digia invested in ibm product knowhow in the building of portal and trading place systems and successfully implemented customer solutions supported by it,1,26,171,6.576923076923077,0
positive,adp news   oct 1  2008  finnish consulting and engineering company poyry oyj  omx  poy1v  said today it was awarded a eur 52 million  usd 74 m  extension to their existing consultancy engineering contract with venezuel,1,35,218,6.228571428571429,10
positive,adp news   oct 31  2008  finnish food company raisio oyj  omx  raivv  said today that its net profit jumped to eur 164 million  usd 209 m  for the first nine months of 2008 from eur 11 million for the same period of 2,1,43,217,5.046511627906977,19
positive,adp news   sep 30  2008  finnish security and privacy software solutions developer stonesoft oyj said today that it won a usd 19 million  eur 13 m  order to deliver its stonegate network security products to an unnamed russian te,1,39,229,5.871794871794871,10
positive,meanwhile  electrowattekono philippines  inc was also awarded a threeyear operation and maintenance  om  contract by fr cement corporation,1,18,138,7.666666666666667,0
positive,meanwhile  nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout,1,31,185,5.967741935483871,0
neutral,metso paper s delivery will comprise an advantage dct 200 tissue machine including quality control and distributed control systems  qcsdcs,0,20,138,6.9,3
neutral,net sales in 2007 totalled eur 329 million and the operating margin was above 19,0,15,80,5.333333333333333,9
positive,nevertheless  fitch notes that the business fundamentals of the three banks currently remain sound,1,14,98,7.0,0
positive,nokia controls more than 50 percent of phone sales in india and africa  and has a strong prosition on most other emerging markets,1,23,129,5.608695652173913,2
neutral,nokia will provide indosat turnkey services  including civil works  network planning  implementation and integration of a wcdma 3ghspa network,0,19,142,7.473684210526316,1
positive,nordic business report26 june 2006metso corporation wins eur50m equipment order in australia  19982006 m2 communications ltd the finnish engineering and technology group metso corporation said on monday  26 june  that it has received a eur50m equipment order in australia,1,39,271,6.948717948717949,21
positive,of the sales price  a sales gain of some 31 mln euro   45 mln  will be recognized in incap s earnings for 2007,1,23,110,4.782608695652174,8
positive,outotec s net profit for the second quarter of 2007 jumped to 168 mln euro   231 mln  from 46 mln euro   63 mln  a year ago,1,26,123,4.730769230769231,14
positive,panostaja oyj s  panostaja  board of directors decided on 16 december 2010 on a new longterm incentive and commitment plan for members of the management team,1,26,157,6.038461538461538,6
positive,pioneer library system was one of 127 libraries  municipalities  arts  culture and higher education and science organizations to have been awarded grants to participate in the big read  the largest federal reading program in us history,1,36,235,6.527777777777778,3
positive,pretax profit jumped to eur 219 million from eur 31 million,1,11,59,5.363636363636363,5
positive,profitability  ebit   was 139   compared to 131  in the previousyear period,1,11,75,6.818181818181818,6
positive,raute corporation has received orders worth over eur 12 million from ooo ilim bratsk dok in russia,1,17,98,5.764705882352941,2
positive,recovery has been evident in the liquid handling business  particularly in areas outside europe and primarily in north america and asia,1,21,135,6.428571428571429,0
positive,sales improved to sek 1553 mn  compared with sek 1408 mn,1,11,56,5.090909090909091,8
positive,savon koulutuskuntayhtyma  finland based company has awarded contract for specialist agricultural or forestry machinery,1,14,119,8.5,0
positive,skf 6 april 2010  alandsbanken has given a  buy  recommendation on swedish industrial company skf ab  sto  skf b  with a share price target of sek150,1,26,149,5.730769230769231,8
positive,sony ericsson and nokia dominated the list of bestselling handsets with five models each,1,14,88,6.285714285714286,0
positive,speaking to justdrinks today  a spokesperson for olvi said   we have performed very well in all four countries we operate in  namely  finland  estonia  latvia and lithuania,1,27,172,6.37037037037037,0
positive,sports equipment sales also progressed well owing to the prolonged winter season,1,12,80,6.666666666666667,0
positive,stockmann mastercard has widened the scope of this cooperation to estonia and latvia,1,13,84,6.461538461538462,0
neutral,stora enso will record a capital gain of eur 33 million as a nonrecurring financial item in its fourth quarter 2006 results,0,22,123,5.590909090909091,6
positive,tele2 affarsvarlden gave a  buy  recommendation on mobile operator tele2 ab and a share price target of 142 crowns   2354  1519 euro,1,22,132,6.0,13
positive,that topped consensus forecasts for earnings of 021 euros a share,1,11,65,5.909090909090909,3
positive,the acquisition of kaupthing sverige will bring a significant positive nonrecurring addition to the group s performance,1,17,119,7.0,0
positive,the acquisition will have an immediate positive impact on aspocomp s financial result,1,13,85,6.538461538461538,0
positive,the amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the company,1,21,126,6.0,0
positive,the australian company mirabela nickel has awarded outokumpu technology a contract for grinding technology for its nickel sulfide project in bahia state  brazil,1,23,160,6.956521739130435,0
positive,the broker has initiated both palfinger ag and konecranes oyj with  buy  recommendations  with 51 and 42 eur price targets respectively,1,21,135,6.428571428571429,4
positive,the buyer aims to thus reinforce its position in denmark  martela group managing director heikki martela said,1,17,109,6.411764705882353,0
positive,the companies have agreed on longterm cooperation to mechanise harvesting in stora enso s eucalyptus plantations in southern china,1,19,130,6.842105263157895,0
positive,the company aims to maintain this trend in profitability during the current year,1,13,80,6.153846153846154,0
